latitude,longitude,Time,temp_station,solar_station,LST,veg_p,man_p,wat_p,canopy_p,AAT,date
33.93276,-83.372323,2019-07-16 11:37:00,91.5,859.0,19.65,0.16,0.84,0.0,0.03,32.25,2019-07-16
33.957228,-83.388895,2019-07-16 11:56:00,91.0,195.0,14.35,0.5,0.5,0.0,0.04,32.69,2019-07-16
33.959507,-83.37064,2019-07-16 11:46:00,90.87222222,835.7777778,44.15,0.02,0.98,0.0,0.03,33.13666667,2019-07-16
33.943558,-83.377938,2019-07-16 12:03:00,91.07857143,915.6428571,41.75,0.0,1.0,0.0,0.02,33.50285714,2019-07-16
33.98494,-83.346333,2019-07-16 12:09:00,91.1,915.0,13.55,0.95,0.05,0.0,0.12,34.06,2019-07-16
33.971821,-83.358689,2019-07-16 12:07:00,91.15,925.5,42.15,0.42,0.57,0.01,0.04,33.75,2019-07-16
33.95318,-83.371153,2019-07-16 11:45:00,90.9,882.5,40.95,0.36,0.6,0.04,0.04,32.88,2019-07-16
33.992836,-83.339809,2019-07-16 12:28:00,92.5,204.0,24.95,0.18,0.82,0.0,0.0,32.44,2019-07-16
33.948893,-83.376759,2019-07-16 11:54:00,91.68333333,691.3333333,39.65,0.68,0.32,0.0,0.24,33.62333333,2019-07-16
33.934861,-83.373842,2019-07-16 11:56:00,91.275,724.0,31.65,0.32,0.68,0.0,0.01,35.7825,2019-07-16
33.951986,-83.376798,2019-07-16 12:24:00,91.38333333,904.6666667,12.55,0.1,0.89,0.0,0.06,35.87666667,2019-07-16
33.946158,-83.378474,2019-07-16 11:48:00,90.8,840.0,43.15,0.38,0.61,0.01,0.17,33.56,2019-07-16
33.91682,-83.376763,2019-07-16 12:00:00,90.6,751.0,12.05,0.94,0.05,0.0,0.05,34.63,2019-07-16
33.950248,-83.371774,2019-07-16 12:21:00,91.75,923.75,39.55,0.43,0.57,0.0,0.06,34.19,2019-07-16
33.986019,-83.34527,2019-07-16 12:09:00,91.1,915.0,19.15,0.14,0.67,0.0,0.01,34.38,2019-07-16
33.963229,-83.379861,2019-07-16 11:51:00,90.8,529.0,35.85,1.0,0.0,0.0,0.05,33.0,2019-07-16
33.928048,-83.378033,2019-07-16 11:52:00,90.8,195.0,38.05,0.7,0.24,0.0,0.09,35.0,2019-07-16
33.95971,-83.37067,2019-07-16 11:34:00,91.51,844.9756757,43.95,0.0,0.99,0.01,0.04,33.32337838,2019-07-16
33.952979,-83.372115,2019-07-16 11:49:00,91.0625,540.625,40.75,0.88,0.11,0.0,0.13,34.9725,2019-07-16
33.912933,-83.399416,2019-07-16 11:41:00,91.35,923.0,34.05,0.68,0.28,0.04,0.07,34.13,2019-07-16
33.998269,-83.40935,2019-07-16 12:14:00,91.1,912.0,12.75,0.84,0.1,0.0,0.0,32.25,2019-07-16
33.960328,-83.329989,2019-07-16 12:16:00,91.3,919.0,39.15,0.94,0.04,0.0,0.06,33.38,2019-07-16
33.957195,-83.362613,2019-07-16 12:21:00,91.52,895.3,33.45,0.17,0.81,0.02,0.1,34.028,2019-07-16
33.968756,-83.386626,2019-07-16 12:01:00,90.6,826.5,37.15,0.6,0.34,0.06,0.06,32.75,2019-07-16
33.9329,-83.372792,2019-07-16 12:29:00,92.4,205.0,22.85,0.09,0.76,0.14,0.03,33.81,2019-07-16
33.957446,-83.375998,2019-07-16 11:31:00,92.0,400.3333333,10.65,0.71,0.21,0.05,0.07,40.48444444,2019-07-16
33.978447,-83.334562,2019-07-16 12:21:00,92.0,924.5,12.55,0.81,0.19,0.0,0.0,31.37,2019-07-16
33.941368,-83.387547,2019-07-16 11:59:00,90.7,821.0,39.45,0.21,0.77,0.01,0.18,33.44,2019-07-16
33.941925,-83.445011,2019-07-16 12:15:00,91.2,915.5,45.45,0.35,0.65,0.0,0.0,34.25,2019-07-16
33.987294,-83.357962,2019-07-16 11:35:00,91.45,842.0,14.55,0.0,1.0,0.0,0.0,32.0,2019-07-16
33.946825,-83.37298,2019-07-16 12:17:00,91.5,922.5,41.75,0.29,0.71,0.0,0.05,33.56,2019-07-16
33.944248,-83.38784,2019-07-16 11:33:00,90.95,781.5,28.05,0.29,0.49,0.0,0.06,32.565,2019-07-16
33.947795,-83.378031,2019-07-16 12:01:00,90.87272727,870.3636364,41.75,0.41,0.59,0.0,0.15,35.26,2019-07-16
33.992234,-83.426251,2019-07-16 12:11:00,91.0,902.5,24.25,0.98,0.0,0.0,0.09,32.56,2019-07-16
33.939631,-83.386274,2019-07-16 11:59:00,92.04,352.36,45.95,0.0,1.0,0.0,0.02,36.2788,2019-07-16
33.913568,-83.375792,2019-07-16 11:58:00,90.8,891.0,13.35,0.57,0.29,0.07,0.13,35.69,2019-07-16
33.948824,-83.376769,2019-07-16 11:30:00,91.495,834.9,39.35,0.21,0.79,0.0,0.11,33.361,2019-07-16
33.962365,-83.376951,2019-07-16 12:23:00,92.1,945.5,40.55,0.09,0.88,0.0,0.05,35.44,2019-07-16
33.96143,-83.390108,2019-07-16 11:35:00,91.45,842.0,30.45,0.06,0.93,0.0,0.08,34.75,2019-07-16
33.974684,-83.356177,2019-07-16 12:06:00,91.1,928.0,41.45,0.56,0.16,0.03,0.08,32.69,2019-07-16
33.995921,-83.42655,2019-07-16 12:12:00,91.0,898.0,35.35,0.82,0.0,0.0,0.04,32.13,2019-07-16
33.941313,-83.385631,2019-07-16 11:31:00,90.95,668.0,44.35,0.51,0.39,0.0,0.11,32.815,2019-07-16
33.919895,-83.386422,2019-07-16 11:46:00,90.9,842.0,37.15,0.92,0.08,0.0,0.01,34.44,2019-07-16
33.934045,-83.370815,2019-07-16 12:03:00,90.75,903.5,19.35,0.92,0.03,0.0,0.0,33.31,2019-07-16
33.962471,-83.370429,2019-07-16 11:40:00,91.5,923.0,38.15,0.19,0.81,0.0,0.02,33.81,2019-07-16
33.95718,-83.37247,2019-07-16 11:44:00,91.1,770.9,23.15,0.0,1.0,0.0,0.0,34.4,2019-07-16
33.950752,-83.409939,2019-07-16 12:10:00,91.0,907.0,45.05,0.02,0.95,0.03,0.04,35.25,2019-07-16
33.939026,-83.369277,2019-07-16 12:13:00,91.025,903.75,29.05,0.32,0.67,0.01,0.03,33.16,2019-07-16
33.941361,-83.371395,2019-07-16 11:34:00,91.33333333,881.5833333,39.15,0.46,0.44,0.1,0.15,33.54333333,2019-07-16
33.964034,-83.366943,2019-07-16 12:20:00,92.0,916.0,36.05,0.85,0.12,0.03,0.18,34.5,2019-07-16
33.962409,-83.396792,2019-07-16 11:55:00,91.0,195.0,43.65,0.0,1.0,0.0,0.03,32.63,2019-07-16
33.959347,-83.321551,2019-07-16 12:14:00,91.1,912.0,32.55,1.0,0.0,0.0,0.03,32.19,2019-07-16
33.959325,-83.370566,2019-07-16 11:46:00,91.38333333,914.9166667,44.75,0.08,0.74,0.17,0.03,34.18,2019-07-16
33.950844,-83.387208,2019-07-16 12:02:00,90.6,902.0,16.85,0.29,0.62,0.03,0.09,34.06,2019-07-16
33.939548,-83.453856,2019-07-16 12:17:00,91.51538462,922.7692308,45.45,0.56,0.44,0.0,0.0,34.25,2019-07-16
33.943883,-83.377734,2019-07-16 11:50:00,91.1425,778.9875,42.15,0.0,1.0,0.0,0.06,33.3085,2019-07-16
33.92995,-83.379696,2019-07-16 11:50:00,90.8,863.0,37.85,0.61,0.38,0.0,0.1,33.81,2019-07-16
33.937477,-83.387537,2019-07-16 11:30:00,90.8,786.0,42.75,0.07,0.92,0.01,0.01,32.69,2019-07-16
33.952916,-83.373189,2019-07-16 11:34:00,91.12380952,835.6666667,40.05,0.2,0.48,0.14,0.03,34.88857143,2019-07-16
33.975072,-83.328871,2019-07-16 12:20:00,92.0,916.0,15.35,0.43,0.56,0.0,0.08,31.5,2019-07-16
33.975806,-83.393506,2019-07-16 12:17:00,91.5,922.5,38.55,0.35,0.65,0.0,0.01,34.81,2019-07-16
33.927095,-83.377448,2019-07-16 12:16:00,90.95,872.75,38.75,0.48,0.51,0.01,0.06,36.155,2019-07-16
33.947787,-83.373497,2019-07-16 11:56:00,91.0,195.0,41.95,0.22,0.75,0.0,0.04,32.38,2019-07-16
33.998902,-83.413946,2019-07-16 12:13:00,91.05,905.0,24.75,0.98,0.0,0.0,0.12,32.56,2019-07-16
33.960564,-83.354547,2019-07-16 11:31:00,90.76666667,856.5833333,24.15,0.43,0.53,0.0,0.01,32.56083333,2019-07-16
33.956033,-83.37211,2019-07-16 11:53:00,90.9,195.0,24.85,0.01,0.99,0.0,0.03,34.81,2019-07-16
33.968178,-83.369761,2019-07-16 11:36:00,91.5,860.0,23.05,0.0,0.99,0.01,0.07,33.0,2019-07-16
33.940835,-83.371467,2019-07-16 11:33:00,91.05714286,854.0357143,39.55,0.08,0.91,0.0,0.02,33.43964286,2019-07-16
33.952861,-83.374861,2019-07-16 11:40:00,91.9,685.1666667,19.35,0.01,0.99,0.0,0.03,33.65833333,2019-07-16
33.991431,-83.398892,2019-07-16 12:15:00,91.2,915.5,19.95,0.97,0.0,0.0,0.05,33.81,2019-07-16
33.932933,-83.370765,2019-07-16 11:30:00,91.26666667,779.9166667,17.75,0.56,0.44,0.0,0.03,38.91833333,2019-07-16
33.971002,-83.375404,2019-07-16 11:30:00,90.8,786.0,34.15,0.88,0.12,0.0,0.09,32.0,2019-07-16
33.951173,-83.404479,2019-07-16 11:59:00,90.7,821.0,44.05,0.0,0.95,0.0,0.0,32.69,2019-07-16
33.950928,-83.371391,2019-07-16 11:48:00,91.2,858.3333333,39.85,0.81,0.17,0.02,0.09,33.46,2019-07-16
33.98485,-83.34182,2019-07-16 11:55:00,91.0,195.0,22.15,0.47,0.34,0.0,0.03,33.5,2019-07-16
33.944777,-83.379561,2019-07-16 11:30:00,90.92142857,772.9285714,42.55,0.17,0.83,0.0,0.23,35.60857143,2019-07-16
33.97776,-83.369505,2019-07-16 11:32:00,91.2,800.0,37.25,0.77,0.23,0.0,0.08,31.25,2019-07-16
33.945943,-83.40922,2019-07-16 12:19:00,91.85,921.0,41.85,0.0,1.0,0.0,0.02,34.63,2019-07-16
33.933501,-83.375035,2019-07-16 11:57:00,90.9,543.0,35.55,0.47,0.49,0.02,0.08,35.38,2019-07-16
33.9532,-83.387687,2019-07-16 11:35:00,91.025,872.0,16.45,0.62,0.36,0.02,0.0,33.255,2019-07-16
33.940873,-83.470782,2019-07-16 12:20:00,92.0,916.0,45.85,0.09,0.74,0.17,0.0,34.25,2019-07-16
33.946402,-83.428194,2019-07-16 12:08:00,91.2,923.0,48.15,0.05,0.95,0.0,0.0,33.69,2019-07-16
33.951822,-83.373606,2019-07-16 12:17:00,91.24285714,648.5,39.95,0.7,0.29,0.01,0.09,34.14571429,2019-07-16
33.957894,-83.374457,2019-07-16 11:44:00,91.65,822.3515625,27.65,0.04,0.89,0.07,0.04,36.37671875,2019-07-16
33.941489,-83.376001,2019-07-16 11:53:00,91.03333333,676.0,43.35,0.53,0.47,0.0,0.04,33.47888889,2019-07-16
33.952937,-83.375937,2019-07-16 11:40:00,91.95,564.0,9.15,0.2,0.79,0.01,0.09,32.94,2019-07-16
33.932621,-83.370745,2019-07-16 12:10:00,91.1,915.0,17.75,0.28,0.72,0.0,0.02,38.72,2019-07-16
33.970178,-83.3923,2019-07-16 12:18:00,91.7,926.0,42.85,0.4,0.6,0.0,0.0,35.31,2019-07-16
33.93918,-83.459497,2019-07-16 12:19:00,91.85,921.0,45.15,0.26,0.73,0.01,0.08,34.19,2019-07-16
33.956727,-83.34627,2019-07-16 11:58:00,90.8,891.0,28.45,0.92,0.02,0.03,0.15,33.63,2019-07-16
33.960148,-83.370188,2019-07-16 11:33:00,91.04516129,895.2526882,42.65,0.11,0.89,0.0,0.01,34.2572043,2019-07-16
33.929089,-83.391641,2019-07-16 11:56:00,91.0,195.0,35.85,0.9,0.07,0.0,0.2,32.63,2019-07-16
33.954811,-83.373079,2019-07-16 12:19:00,91.85,921.0,32.25,0.67,0.33,0.0,0.02,38.69,2019-07-16
33.961926,-83.357386,2019-07-16 11:34:00,91.4,824.0,31.45,0.45,0.49,0.06,0.04,32.69,2019-07-16
33.995395,-83.33523,2019-07-16 12:05:00,91.0,916.5,42.95,0.0,1.0,0.0,0.02,39.25,2019-07-16
33.947825,-83.418271,2019-07-16 12:07:00,91.15,925.5,42.75,0.17,0.83,0.0,0.0,33.25,2019-07-16
33.935224,-83.376171,2019-07-16 11:54:00,91.98,805.2,35.75,0.25,0.7,0.0,0.13,33.738,2019-07-16
33.97743,-83.361605,2019-07-16 11:52:00,90.8,195.0,39.95,0.82,0.14,0.04,0.17,33.0,2019-07-16
33.939702,-83.432151,2019-07-16 12:12:00,91.0,898.0,42.45,0.28,0.72,0.0,0.08,37.38,2019-07-16
33.947602,-83.375652,2019-07-16 11:55:00,91.35,560.5,39.65,0.86,0.14,0.0,0.11,33.285,2019-07-16
33.944308,-83.380615,2019-07-16 12:26:00,92.4,956.0,42.25,0.06,0.94,0.0,0.05,35.0,2019-07-16
33.916258,-83.376518,2019-07-16 11:59:00,90.7,821.0,11.45,1.0,0.0,0.0,0.17,34.38,2019-07-16
33.928456,-83.377857,2019-07-16 12:16:00,90.83333333,907.6666667,38.15,0.78,0.18,0.0,0.13,35.10333333,2019-07-16
33.954502,-83.388158,2019-07-16 11:36:00,91.125,881.75,20.15,0.59,0.4,0.0,0.08,33.095,2019-07-16
33.97953,-83.343407,2019-07-16 12:22:00,92.0,933.0,34.45,0.12,0.88,0.0,0.02,31.94,2019-07-16
33.940543,-83.376291,2019-07-16 11:53:00,91.5,570.25,41.35,0.46,0.54,0.0,0.06,34.47,2019-07-16
33.950645,-83.387228,2019-07-16 11:34:00,91.15,856.0,16.65,0.24,0.76,0.0,0.02,33.04333333,2019-07-16
33.919472,-83.40544,2019-07-16 11:37:00,91.5,859.0,38.95,0.92,0.06,0.0,0.08,32.69,2019-07-16
33.949017,-83.376554,2019-07-16 11:30:00,91.37083333,726.5833333,38.85,0.88,0.1,0.02,0.07,33.13583333,2019-07-16
33.960116,-83.380633,2019-07-16 11:54:00,91.21428571,479.5714286,10.95,0.0,0.73,0.0,0.02,34.74857143,2019-07-16
33.922499,-83.380265,2019-07-16 11:48:00,90.8,840.0,32.15,0.74,0.26,0.0,0.03,35.88,2019-07-16
33.930417,-83.380238,2019-07-16 12:06:00,91.1,928.0,36.35,0.99,0.01,0.0,0.05,32.38,2019-07-16
33.969445,-83.414227,2019-07-16 12:02:00,90.6,902.0,45.95,0.3,0.7,0.0,0.03,34.31,2019-07-16
33.957778,-83.374953,2019-07-16 12:27:00,91.6,768.5,19.15,0.94,0.05,0.01,0.27,35.02333333,2019-07-16
33.92199,-83.381627,2019-07-16 11:47:00,90.85,841.0,36.75,0.05,0.95,0.0,0.01,35.75,2019-07-16
33.94761,-83.376167,2019-07-16 11:37:00,91.61666667,879.6666667,40.35,0.11,0.89,0.0,0.03,32.60333333,2019-07-16
33.953113,-83.378223,2019-07-16 12:29:00,92.4,205.0,8.05,0.33,0.67,0.0,0.0,33.38,2019-07-16
33.93304,-83.375925,2019-07-16 11:57:00,91.65,749.5,34.45,0.93,0.07,0.0,0.06,34.75,2019-07-16
33.950848,-83.38036,2019-07-16 12:28:00,92.5,204.0,33.05,0.17,0.83,0.0,0.02,33.56,2019-07-16
33.980861,-83.344728,2019-07-16 11:55:00,91.0,195.0,37.65,0.06,0.94,0.0,0.11,34.25,2019-07-16
33.94388,-83.381343,2019-07-16 11:30:00,91.6875,441.25,44.95,0.0,1.0,0.0,0.06,33.595,2019-07-16
33.962864,-83.374661,2019-07-16 12:24:00,92.025,941.125,45.35,0.31,0.67,0.0,0.03,34.75,2019-07-16
33.952676,-83.374614,2019-07-16 11:32:00,91.51521739,702.8369565,26.25,0.18,0.82,0.0,0.03,33.44195652,2019-07-16
33.957095,-83.372878,2019-07-16 11:44:00,91.32,701.6,19.15,0.0,1.0,0.0,0.02,34.244,2019-07-16
33.943669,-83.381763,2019-07-16 11:30:00,91.625,709.2,45.55,0.16,0.73,0.0,0.0,33.759,2019-07-16
33.970716,-83.361055,2019-07-16 12:08:00,91.2,923.0,21.95,0.64,0.18,0.18,0.12,33.88,2019-07-16
33.937163,-83.37622,2019-07-16 12:24:00,92.2,958.0,35.95,0.9,0.1,0.0,0.11,33.56,2019-07-16
33.966503,-83.371235,2019-07-16 11:49:00,91.07647059,871.4117647,38.55,0.05,0.95,0.0,0.09,33.74235294,2019-07-16
33.962694,-83.40562,2019-07-16 11:31:00,91.0,793.0,41.95,1.0,0.0,0.0,0.23,34.88,2019-07-16
33.97125,-83.360601,2019-07-16 12:07:00,91.15,925.5,22.55,0.03,0.72,0.25,0.03,33.75,2019-07-16
33.941784,-83.385345,2019-07-16 12:29:00,91.39545455,718.6818182,44.85,0.62,0.29,0.09,0.08,33.4,2019-07-16
33.95412,-83.371334,2019-07-16 11:44:00,91.05,919.25,40.95,0.07,0.93,0.0,0.0,34.22,2019-07-16
33.969303,-83.366412,2019-07-16 12:22:00,92.0,933.0,16.45,0.78,0.22,0.0,0.02,33.63,2019-07-16
33.94935,-83.38737,2019-07-16 12:01:00,90.6,826.5,15.65,0.16,0.83,0.0,0.13,34.13,2019-07-16
33.988107,-83.357384,2019-07-16 12:29:00,92.4,205.0,14.25,0.0,1.0,0.0,0.0,34.13,2019-07-16
33.964266,-83.366596,2019-07-16 12:20:00,92.0,916.0,35.75,1.0,0.0,0.0,0.15,34.31,2019-07-16
33.988097,-83.339704,2019-07-16 11:56:00,91.0,195.0,25.85,0.73,0.01,0.04,0.07,33.13,2019-07-16
33.954222,-83.352996,2019-07-16 11:53:00,90.9,195.0,11.95,0.45,0.53,0.0,0.02,33.25,2019-07-16
33.927554,-83.377615,2019-07-16 12:01:00,90.6,826.5,38.45,0.84,0.13,0.01,0.14,36.38,2019-07-16
33.945786,-83.372626,2019-07-16 11:36:00,91.5,891.25,41.15,0.33,0.66,0.01,0.1,33.22,2019-07-16
33.958523,-83.371368,2019-07-16 11:33:00,91.3375,844.375,46.15,0.0,1.0,0.0,0.1,34.08,2019-07-16
33.970558,-83.312736,2019-07-16 12:19:00,91.85,921.0,34.05,0.09,0.89,0.02,0.0,32.56,2019-07-16
33.989232,-83.338677,2019-07-16 11:56:00,91.0,195.0,31.15,0.21,0.79,0.0,0.0,34.44,2019-07-16
33.965747,-83.371924,2019-07-16 11:48:00,91.12307692,848.7692308,38.25,0.23,0.77,0.0,0.11,32.51461538,2019-07-16
33.965441,-83.387195,2019-07-16 12:19:00,91.85,921.0,35.95,0.96,0.04,0.0,0.1,34.13,2019-07-16
33.961507,-83.390367,2019-07-16 11:34:00,91.4,824.0,33.35,0.01,0.99,0.0,0.03,34.94,2019-07-16
33.975035,-83.371889,2019-07-16 11:32:00,91.2,800.0,35.75,0.92,0.08,0.0,0.05,31.62,2019-07-16
33.950372,-83.40799,2019-07-16 12:00:00,90.6,751.0,44.75,0.01,0.99,0.0,0.01,32.69,2019-07-16
33.959188,-83.380556,2019-07-16 11:53:00,90.9,195.0,8.35,0.0,1.0,0.0,0.01,32.94,2019-07-16
33.979295,-83.363167,2019-07-16 12:26:00,92.4,956.0,27.15,0.21,0.79,0.0,0.0,33.13,2019-07-16
33.953491,-83.371484,2019-07-16 11:54:00,91.0,195.0,41.15,0.79,0.21,0.0,0.13,34.19,2019-07-16
33.950174,-83.408675,2019-07-16 12:01:00,90.6,826.5,44.85,0.05,0.95,0.0,0.01,32.94,2019-07-16
33.970345,-83.36774,2019-07-16 12:23:00,92.1,945.5,17.05,0.6,0.4,0.0,0.02,33.44,2019-07-16
33.939182,-83.37215,2019-07-16 12:02:00,90.9,851.0,37.85,0.59,0.41,0.0,0.18,33.375,2019-07-16
33.952985,-83.371887,2019-07-16 11:51:00,91.29,804.3,40.35,1.0,0.0,0.0,0.14,35.224,2019-07-16
33.95176,-83.371389,2019-07-16 11:48:00,90.9,517.5,40.95,0.48,0.52,0.0,0.03,33.595,2019-07-16
33.957198,-83.374056,2019-07-16 12:08:00,91.2,923.0,16.75,0.41,0.58,0.0,0.09,38.63,2019-07-16
33.922327,-83.378281,2019-07-16 11:53:00,90.93333333,195.0,35.65,0.27,0.73,0.0,0.0,34.37666667,2019-07-16
33.960448,-83.361854,2019-07-16 11:36:00,91.5,860.0,33.55,0.53,0.46,0.0,0.1,32.38,2019-07-16
33.932293,-83.392132,2019-07-16 11:56:00,91.0,195.0,40.85,0.46,0.54,0.0,0.14,32.38,2019-07-16
33.941627,-83.445962,2019-07-16 12:15:00,91.2,915.5,46.95,0.26,0.69,0.0,0.06,34.44,2019-07-16
33.950433,-83.374344,2019-07-16 11:48:00,91.33333333,885.5,41.65,0.0,1.0,0.0,0.05,33.37666667,2019-07-16
33.96128,-83.389162,2019-07-16 11:35:00,91.45,842.0,21.55,0.65,0.35,0.0,0.13,34.81,2019-07-16
33.939311,-83.376302,2019-07-16 12:01:00,90.6,826.5,38.95,0.88,0.12,0.0,0.15,32.38,2019-07-16
33.925841,-83.376992,2019-07-16 12:01:00,90.6,826.5,37.05,0.73,0.27,0.0,0.0,39.04333333,2019-07-16
33.946413,-83.37624,2019-07-16 11:49:00,91.36836735,812.9081633,42.75,0.36,0.53,0.11,0.02,33.89183673,2019-07-16
33.94142,-83.475401,2019-07-16 12:21:00,92.0,924.5,35.05,0.44,0.5,0.0,0.0,35.0,2019-07-16
33.9494,-83.411737,2019-07-16 12:03:00,90.86363636,903.0454545,42.35,0.0,1.0,0.0,0.0,34.12636364,2019-07-16
33.958378,-83.412871,2019-07-16 12:04:00,90.9,905.0,43.25,0.0,1.0,0.0,0.02,34.19,2019-07-16
33.965301,-83.372495,2019-07-16 11:49:00,90.8,851.5,42.15,0.0,1.0,0.0,0.04,32.56,2019-07-16
33.947894,-83.393073,2019-07-16 12:23:00,92.1,945.5,31.35,0.27,0.73,0.0,0.03,33.63,2019-07-16
33.940797,-83.371357,2019-07-16 11:33:00,91.15,862.6590909,38.85,0.36,0.63,0.0,0.02,33.81227273,2019-07-16
33.916798,-83.377729,2019-07-16 11:55:00,90.86666667,405.5,9.65,0.6,0.4,0.0,0.07,34.5,2019-07-16
33.949944,-83.38731,2019-07-16 11:34:00,91.0,825.25,15.65,0.72,0.25,0.0,0.24,33.41,2019-07-16
33.919557,-83.405161,2019-07-16 11:37:00,91.5,859.0,38.55,0.3,0.63,0.0,0.04,32.56,2019-07-16
33.959392,-83.370033,2019-07-16 11:33:00,91.28043478,869.2608696,44.55,0.6,0.4,0.0,0.0,35.0973913,2019-07-16
33.9778,-83.308031,2019-07-16 12:11:00,91.0,902.5,30.45,0.99,0.0,0.0,0.06,31.62,2019-07-16
33.917055,-83.3981,2019-07-16 11:35:00,91.45,842.0,39.45,0.92,0.08,0.0,0.03,32.81,2019-07-16
33.962759,-83.374707,2019-07-16 11:38:00,91.5,858.0,45.15,0.22,0.77,0.0,0.1,34.69,2019-07-16
33.964864,-83.36516,2019-07-16 12:20:00,92.0,916.0,37.55,0.99,0.01,0.0,0.21,33.81,2019-07-16
33.969874,-83.368136,2019-07-16 12:23:00,92.1,945.5,16.65,0.81,0.19,0.0,0.04,33.44,2019-07-16
33.962336,-83.398081,2019-07-16 11:33:00,91.3,812.0,44.65,0.62,0.38,0.0,0.09,35.06,2019-07-16
33.947759,-83.378026,2019-07-16 12:25:00,92.3,957.0,42.15,0.46,0.5,0.04,0.1,36.06,2019-07-16
33.945265,-83.470373,2019-07-16 12:23:00,92.1,945.5,45.35,0.0,1.0,0.0,0.0,35.13,2019-07-16
33.977266,-83.36028,2019-07-16 11:52:00,90.8,195.0,39.85,1.0,0.0,0.0,0.18,33.06,2019-07-16
33.922674,-83.379112,2019-07-16 11:48:00,90.8,853.4827586,32.15,0.38,0.62,0.0,0.01,38.69931034,2019-07-16
33.952966,-83.376415,2019-07-16 11:40:00,91.315625,908.4375,7.35,0.17,0.8,0.0,0.12,33.663125,2019-07-16
33.945462,-83.432717,2019-07-16 12:09:00,91.1,915.0,42.15,0.78,0.21,0.0,0.04,33.94,2019-07-16
33.933903,-83.372506,2019-07-16 12:07:00,91.67,619.9,21.75,0.78,0.09,0.01,0.0,33.162,2019-07-16
33.957705,-83.374215,2019-07-16 11:44:00,90.98,899.0,28.75,0.03,0.97,0.0,0.08,34.788,2019-07-16
33.939417,-83.461492,2019-07-16 12:29:00,92.4,205.0,43.45,0.52,0.48,0.0,0.06,36.63,2019-07-16
33.971076,-83.411446,2019-07-16 11:59:00,90.7,821.0,44.15,0.0,1.0,0.0,0.02,33.63,2019-07-16
33.948455,-83.415711,2019-07-16 12:12:00,91.0,898.0,44.65,0.09,0.91,0.0,0.0,34.13,2019-07-16
33.973702,-83.388128,2019-07-16 12:03:00,90.75,903.5,42.65,0.04,0.96,0.0,0.05,33.5,2019-07-16
33.941008,-83.448281,2019-07-16 12:16:00,91.3,919.0,46.85,0.77,0.23,0.0,0.0,34.56,2019-07-16
33.929785,-83.378018,2019-07-16 12:17:00,91.5,922.5,36.75,0.85,0.13,0.0,0.26,33.5,2019-07-16
33.963414,-83.378271,2019-07-16 11:51:00,90.8,529.0,37.65,0.68,0.32,0.0,0.02,32.81,2019-07-16
33.929455,-83.377977,2019-07-16 12:17:00,91.05,912.25,36.65,0.9,0.09,0.0,0.21,34.13,2019-07-16
33.946938,-83.399288,2019-07-16 12:22:00,92.0,933.0,34.45,0.02,0.98,0.0,0.0,34.38,2019-07-16
33.972274,-83.358063,2019-07-16 12:07:00,91.15,925.5,44.65,0.4,0.58,0.01,0.01,33.63,2019-07-16
33.940457,-83.376313,2019-07-16 12:01:00,90.6,826.5,41.05,0.82,0.17,0.01,0.06,32.31,2019-07-16
33.989987,-83.337792,2019-07-16 11:56:00,91.0,195.0,38.65,0.13,0.85,0.0,0.02,35.25,2019-07-16
33.958131,-83.373367,2019-07-16 11:32:00,91.73333333,877.3333333,39.15,0.0,0.98,0.02,0.02,35.075,2019-07-16
33.946858,-83.42453,2019-07-16 12:08:00,91.125,914.0,43.55,0.49,0.51,0.0,0.0,33.69,2019-07-16
33.930454,-83.378103,2019-07-16 12:17:00,91.5,922.5,37.55,0.81,0.17,0.0,0.22,33.31,2019-07-16
33.928698,-83.377876,2019-07-16 12:16:00,90.83333333,907.6666667,37.65,0.65,0.35,0.0,0.18,34.73166667,2019-07-16
33.958341,-83.372368,2019-07-16 11:33:00,91.38333333,859.1666667,42.95,0.0,0.99,0.0,0.05,34.18666667,2019-07-16
33.94168,-83.374318,2019-07-16 12:07:00,91.15,925.5,42.15,0.0,1.0,0.0,0.0,33.75,2019-07-16
33.952281,-83.376737,2019-07-16 11:46:00,90.87307692,841.4615385,9.65,0.13,0.71,0.0,0.14,34.32461538,2019-07-16
33.939339,-83.386678,2019-07-16 11:32:00,91.02222222,789.1111111,46.05,0.0,1.0,0.0,0.05,33.26222222,2019-07-16
33.944156,-83.370824,2019-07-16 11:58:00,90.8,891.0,40.45,0.18,0.56,0.01,0.24,35.13,2019-07-16
33.973511,-83.31093,2019-07-16 12:12:00,91.0,898.0,21.85,0.99,0.01,0.0,0.03,31.31,2019-07-16
33.942287,-83.376589,2019-07-16 12:03:00,90.81,842.2,44.65,0.03,0.97,0.0,0.04,33.6,2019-07-16
33.95208,-83.355544,2019-07-16 12:22:00,92.0,933.0,11.15,0.77,0.23,0.0,0.05,33.06,2019-07-16
33.947485,-83.373133,2019-07-16 12:17:00,91.5,922.5,41.85,0.56,0.43,0.0,0.12,33.31,2019-07-16
33.954509,-83.376487,2019-07-16 11:41:00,91.01086957,895.2173913,6.65,0.55,0.45,0.0,0.19,34.00521739,2019-07-16
33.9339,-83.37598,2019-07-16 11:57:00,91.67923077,539.8461538,34.85,0.68,0.28,0.04,0.23,34.47492308,2019-07-16
