Time,aat,temp_station,solar_station,lst,veg_p,man_p,wat_p,canopy_p
6/14/2019 11:43,23.81,24.16666667,869,36.75,0.14,0.86,0,0
6/14/2019 11:43,24.315,24.16666667,869,33.65,0.06,0.94,0,0
6/14/2019 11:43,24.905,24.52777778,888,40.65,0.07,0.92,0,0.02
6/14/2019 11:44,26.6225,24.71527778,892.375,41.15,0.66,0.34,0,0.06
6/14/2019 11:44,26.73727273,24.63131313,889,38.95,0.96,0.03,0,0.05
6/14/2019 11:44,27.1875,24.64583333,886.875,43.15,0.15,0.85,0,0
6/14/2019 11:44,23.56,24.27777778,870,35.25,0.51,0.49,0,0.2
6/14/2019 11:44,24.5,24.27777778,870,32.95,0.64,0.35,0,0
6/14/2019 11:44,25.5645,24.64305556,890.3,37.85,0,1,0,0
6/14/2019 11:44,25.94,24.27777778,870,37.15,0.45,0.55,0,0.01
6/14/2019 11:44,24.58666667,24.67592593,891.8333333,41.05,0,1,0,0.03
6/14/2019 11:44,27.91666667,24.79320988,903.8888889,40.95,0.37,0.63,0,0.15
6/14/2019 11:44,28.095,24.55555556,889.5,40.75,0.01,0.98,0,0.03
6/14/2019 11:44,25.41333333,24.41666667,873.1666667,40.75,0.08,0.92,0,0.04
6/14/2019 11:44,25.3975,24.82291667,892.125,39.75,0.86,0.07,0,0.1
6/14/2019 11:44,25.28,24.27777778,870,39.15,0.32,0.67,0,0.02
6/14/2019 11:44,27.03,24.56944444,889,41.05,0.06,0.9,0.03,0.05
6/14/2019 11:44,27,24.27777778,870,36.75,1,0,0,0
6/14/2019 11:44,25.324,24.66666667,892.3,40.95,0.05,0.95,0,0
6/14/2019 11:44,26.36333333,24.47222222,882.6666667,40.65,0.24,0.76,0,0.06
6/14/2019 11:44,26.01882353,25.09858388,909.504902,38.55,0,0.99,0.01,0.04
6/14/2019 11:44,25.06,24.27777778,870,39.25,0.42,0.52,0.06,0.01
6/14/2019 11:44,25.37,24.27777778,870,38.15,0.35,0.65,0,0.02
6/14/2019 11:44,25.37,24.27777778,870,39.45,0.44,0.56,0,0.13
6/14/2019 11:44,25.25285714,24.86904762,904.9285714,39.75,0.44,0.5,0,0
6/14/2019 11:45,25.00461538,24.42094017,874.2307692,39.15,0.62,0.38,0,0
6/14/2019 11:45,25.895,24.41261574,878.4583333,37.25,0.09,0.91,0,0
6/14/2019 11:45,25.70833333,24.53240741,886.8333333,36.55,0.4,0.56,0,0
6/14/2019 11:45,25.84942857,25.05396826,918.0571429,36.55,0.82,0.18,0,0.06
6/14/2019 11:45,25.75,24.36111111,871,36.95,0.57,0.43,0,0
6/14/2019 11:45,26.965,24.20833333,862.5,37.15,0.67,0.23,0,0.01
6/14/2019 11:45,26.745625,24.71527778,893.1875,37.75,0,1,0,0.01
6/14/2019 11:45,26.89214286,24.71825397,895.4821429,37.85,0.4,0.54,0,0.04
6/14/2019 11:45,26.562,24.96666667,905.4,36.35,0.41,0.59,0,0.07
6/14/2019 11:45,27.45666667,25.10185185,908.5,38.25,0.6,0.39,0.01,0.05
6/14/2019 11:45,26.41714286,24.61111111,889.4285714,36.05,0.51,0.49,0,0.02
6/14/2019 11:45,24.11925373,24.43988391,874.2238806,36.45,0.38,0.62,0,0.1
6/14/2019 11:45,27.06,24.36111111,871,41.95,0,1,0,0.03
6/14/2019 11:45,26.81,24.36111111,871,40.55,0.63,0.37,0,0.05
6/14/2019 11:45,25.24111111,24.94290123,903.0277778,41.55,0.02,0.95,0,0.02
6/14/2019 11:45,24.88,24.68963675,889.9903846,39.85,0.13,0.87,0,0.01
6/14/2019 11:45,27.06,24.36111111,871,39.45,0.14,0.86,0,0.28
6/14/2019 11:45,26.62,24.36111111,871,41.25,0.1,0.89,0,0.06
6/14/2019 11:45,24.81060606,24.77272727,894.3484848,41.75,0.34,0.62,0,0
6/14/2019 11:45,24.03,24.36111111,871,39.25,0.75,0.25,0,0
6/14/2019 11:46,25.06,24.42592593,876.6666667,35.65,0.61,0.31,0,0.03
6/14/2019 11:46,24.50714286,24.53174603,884.8571429,35.35,0.29,0.69,0,0
6/14/2019 11:46,24.55153846,24.56196581,887.2307692,35.45,0.28,0.69,0,0.05
6/14/2019 11:46,24.37,24.44444444,872,40.95,0.98,0.02,0,0.01
6/14/2019 11:46,24.5125,24.61111111,889.625,34.85,0.78,0.09,0.01,0
6/14/2019 11:46,24.662,24.7,895.6,35.65,0.06,0.94,0,0.09
6/14/2019 11:46,24.862,24.56111111,884.8,35.45,0.47,0.28,0,0.18
6/14/2019 11:46,24.25,24.55555556,884.8333333,34.55,0.61,0.33,0,0.06
6/14/2019 11:46,24.586,24.72222222,896.3,35.35,0.43,0.42,0.05,0.03
6/14/2019 11:46,26.37,24.44444444,872,39.45,0.05,0.95,0,0.07
6/14/2019 11:46,26.56,24.44444444,872,41.65,0.22,0.77,0,0.01
6/14/2019 11:46,27.36822222,24.52098766,883.7111111,39.85,0.17,0.69,0.14,0.07
6/14/2019 11:46,28.13181818,24.68181818,894.1818182,39.85,0.04,0.96,0,0
6/14/2019 11:46,25.72,24.63888889,888,38.75,0.46,0.5,0.04,0.17
6/14/2019 11:46,25.81,24.44444444,872,39.45,0.89,0.11,0,0.03
6/14/2019 11:46,25.57,24.70634921,884.6428571,40.05,0.08,0.74,0.17,0.05
6/14/2019 11:46,30.42875648,25.08649971,916.0932642,39.95,0.71,0.21,0.05,0.19
6/14/2019 11:46,29.10333333,24.57407407,884.3333333,42.25,0,0.92,0.08,0.05
6/14/2019 11:46,28.72,24.63888889,890.5,42.85,0,1,0,0.04
6/14/2019 11:46,32.03230769,25.00854701,916.7948718,42.15,0,0.89,0,0.01
6/14/2019 11:46,26.5,24.30555556,865.1666667,41.05,0,0.87,0,0.04
6/14/2019 11:46,24.06730769,24.44444444,872,31.65,0.32,0.65,0,0.02
6/14/2019 11:47,24.5925,24.51388889,882.75,36.55,0.88,0,0,0.01
6/14/2019 11:47,30.51975207,24.61524334,886.7107438,37.05,0.34,0.66,0,0.06
6/14/2019 11:47,25.25,24.44444444,873.5,37.75,0.37,0.62,0,0.07
6/14/2019 11:47,24.31,24.44444444,873.5,39.65,0.02,0.98,0,0.02
6/14/2019 11:47,25.94,24.44444444,873.5,40.75,0.63,0.36,0,0.06
6/14/2019 11:47,24.5,24.44444444,873.5,38.55,0.1,0.9,0,0.03
6/14/2019 11:47,25.1225,24.75347222,887.975,41.55,0.01,0.98,0,0.05
6/14/2019 11:47,28.37,24.79059829,905.8076923,45.05,0,1,0,0.05
6/14/2019 11:47,26.80857143,24.8015873,906.7857143,43.85,0,0.97,0,0.04
6/14/2019 11:47,23.965,24.44444444,873.5,36.05,0.02,0.96,0.02,0
6/14/2019 11:47,23.965,24.44444444,873.5,33.65,0.5,0.5,0,0
6/14/2019 11:47,24.095,24.44444444,873.5,34.35,0.66,0.34,0,0
6/14/2019 11:48,24.12,24.44444444,875,41.35,0,1,0,0.04
6/14/2019 11:48,24.25,24.44444444,875,41.25,0.02,0.98,0,0.02
6/14/2019 11:48,31.37863636,24.77083333,896.6363636,41.25,0,1,0,0.03
6/14/2019 11:48,30.52318182,25.31818182,909.3636364,39.65,0.39,0.55,0.05,0.16
6/14/2019 11:48,25.58891892,24.43793794,875.1396396,37.15,0.11,0.89,0,0.01
6/14/2019 11:48,24.89125,25.05902778,903.4375,36.35,0.46,0.53,0.01,0.24
6/14/2019 11:48,27.3,24.15777778,861.24,41.15,0.03,0.95,0,0.02
6/14/2019 11:48,27.28,24.23611111,869.75,45.25,0,0.97,0.03,0.02
6/14/2019 11:48,24.804,24.86666667,893.65,36.35,0.6,0.37,0.03,0.06
6/14/2019 11:48,25.022,24.93333333,898,39.55,0.52,0.47,0.01,0.15
6/14/2019 11:48,26.81,25.04166667,896,37.45,0.59,0.41,0,0
6/14/2019 11:48,23.72,24.44444444,875,33.05,0.82,0.18,0,0
6/14/2019 11:48,23.78,24.44444444,875,38.25,0.01,0.99,0,0.06
6/14/2019 11:48,25.06,24.44444444,875,37.15,0.34,0.65,0,0.03
6/14/2019 11:49,25.12,24.47222222,877,41.15,0,1,0,0.03
6/14/2019 11:49,25.31,24.47222222,877,37.15,0.71,0.27,0,0.13
6/14/2019 11:49,24.19,24.47222222,877,41.95,0.01,0.98,0,0.01
6/14/2019 11:49,24.12,24.47222222,877,42.65,0,0.91,0,0
6/14/2019 11:49,24.31,24.47222222,877,40.85,0.07,0.93,0,0.02
6/14/2019 11:49,24.9,24.81111111,896.1,37.55,0.38,0.62,0,0.09
6/14/2019 11:49,25.69,24.47222222,877,35.15,0.43,0.57,0,0.06
6/14/2019 11:49,25.94,24.47222222,877,36.55,0.47,0.53,0,0
6/14/2019 11:49,25.75,24.47222222,877,39.75,0.15,0.85,0,0.04
6/14/2019 11:49,25.69,24.47222222,877,35.35,0.81,0.19,0,0.07
6/14/2019 11:49,24.7275,24.94444444,897.7321429,36.75,0.6,0.39,0,0.05
6/14/2019 11:49,24.37,24.47222222,877,41.45,0.5,0.5,0,0.03
6/14/2019 11:49,27.29714286,24.99603174,915.5714286,45.05,0,1,0,0.03
6/14/2019 11:49,25.25,25.05555556,897,35.15,0.16,0.84,0,0.1
6/14/2019 11:49,24.87,24.47222222,877,34.15,0.71,0.29,0,0.2
6/14/2019 11:49,23.80375,24.48611111,878,40.35,0.02,0.98,0,0
6/14/2019 11:50,24.94,24.5,879,39.75,0.19,0.81,0,0
6/14/2019 11:50,25.5,24.5,879,41.05,0.05,0.71,0.08,0.07
6/14/2019 11:50,25.56,24.5,879,35.75,0.8,0.2,0,0.16
6/14/2019 11:50,24.94,24.5,879,36.85,0.35,0.59,0.04,0.13
6/14/2019 11:50,25.49833333,24.78240741,894.1666667,39.85,0.83,0.17,0,0.09
6/14/2019 11:50,24.5,24.5,879,39.45,0.27,0.73,0,0.06
6/14/2019 11:50,25.224,24.81111111,899.3,40.25,0.16,0.84,0,0.08
6/14/2019 11:50,25.09823529,24.59803922,884.2058824,40.35,0.58,0.36,0.02,0.09
6/14/2019 11:50,25.02666667,24.60802469,886.1111111,40.95,0.59,0.34,0.01,0.07
6/14/2019 11:50,31.04194444,24.49768518,877.875,41.25,0.04,0.96,0,0.04
6/14/2019 11:50,25.19448276,24.89942529,902.5862069,39.05,0.35,0.61,0.04,0.01
6/14/2019 11:50,29.07266667,24.59074074,879.7333333,40.65,0.15,0.85,0,0.04
6/14/2019 11:50,32.14166667,25.04243827,908.5,43.05,0,1,0,0.04
6/14/2019 11:50,24.85882353,24.84313726,894,35.65,0.15,0.83,0.02,0.08
6/14/2019 11:50,29.31,24.5,879,38.45,0.04,0.96,0,0.04
6/14/2019 11:50,24.5,24.5,879,32.65,0.26,0.68,0.06,0.08
6/14/2019 11:50,25.447,24.69166667,889.3,40.55,0.36,0.53,0.11,0.02
6/14/2019 11:50,25.31,24.5,879,38.25,0.49,0.51,0,0.04
6/14/2019 11:50,24.5,24.5,879,36.45,0.89,0.11,0,0.08
6/14/2019 11:50,24.81,24.5,879,39.35,0.16,0.57,0,0.01
6/14/2019 11:50,28.56,24.62037037,891,39.25,0,1,0,0.09
6/14/2019 11:51,24.81,24.52777778,880,35.15,0.59,0.41,0,0.02
6/14/2019 11:51,25.42,24.57222222,886.4,33.65,0.84,0.14,0.01,0.05
6/14/2019 11:51,25.62,24.52777778,880,33.85,0.85,0.14,0.01,0.11
6/14/2019 11:51,25,24.52777778,880,31.65,0.86,0.05,0.09,0.08
6/14/2019 11:51,23.87,24.52777778,880,37.35,0.32,0.68,0,0.02
6/14/2019 11:51,23.5,24.52777778,880,33.95,0.87,0.11,0,0.03
6/14/2019 11:51,24.5,24.52777778,880,38.85,0.88,0.12,0,0.04
6/14/2019 11:51,24.6623913,24.63224638,885.5978261,38.85,0,1,0,0.01
6/14/2019 11:51,24.06,24.52777778,880,42.15,0.02,0.98,0,0
6/14/2019 11:51,24.90083333,24.94212963,902.5416667,38.65,0.15,0.85,0,0.06
6/14/2019 11:51,24.66809524,24.51587302,882.8095238,41.05,0,0.95,0.05,0.08
6/14/2019 11:51,24.87258065,24.72132617,888.1774194,39.75,0,0.99,0,0.06
6/14/2019 11:51,24.84666667,24.69753087,889.2777778,39.35,0.18,0.75,0.03,0.06
6/14/2019 11:51,25.62,24.52777778,880,37.75,0.32,0.68,0,0.04
6/14/2019 11:51,24.25,24.52777778,880,38.55,0.58,0.4,0,0.01
6/14/2019 11:51,25.62,24.52777778,880,36.85,0.67,0.33,0,0.02
6/14/2019 11:51,24.5,24.52777778,880,34.95,0.62,0.38,0,0.12
6/14/2019 11:51,26,24.52777778,880,39.25,1,0,0,0.17
6/14/2019 11:51,24.5,24.52777778,880,41.85,0.14,0.34,0.19,0.1
6/14/2019 11:51,25.69,24.52777778,880,37.65,0.63,0.37,0,0.01
6/14/2019 11:51,24.44,24.52777778,880,33.65,0.12,0.88,0,0.03
6/14/2019 11:51,28.32789709,24.67642307,893.9932886,41.45,0.14,0.84,0,0
6/14/2019 11:52,25.49,24.59523809,891.7142857,39.45,0.6,0.39,0,0.08
6/14/2019 11:52,25,24.55555556,881,39.75,0,1,0,0
6/14/2019 11:52,24.87,24.55555556,881,34.55,0.33,0.62,0.02,0.06
6/14/2019 11:52,23.31,24.55555556,881,32.35,0.74,0.17,0.09,0.11
6/14/2019 11:52,23.44,24.55555556,881,33.35,0.87,0.13,0,0.12
6/14/2019 11:52,22.62666667,24.56481482,881.5,33.05,1,0,0,0.06
6/14/2019 11:52,24.77157895,24.91959064,906.5263158,39.15,0.08,0.92,0,0.02
6/14/2019 11:52,25.374,24.75555556,896.2,41.65,0,1,0,0
6/14/2019 11:52,24.60041667,24.67592593,892.7708333,38.85,0,1,0,0.09
6/14/2019 11:52,25.55333333,24.81481482,899.6666667,45.05,0.03,0.97,0,0.03
6/14/2019 11:52,24.78,24.55555556,881,43.35,0.02,0.98,0,0.01
6/14/2019 11:52,24.74833333,24.56018518,887.8333333,40.05,0,1,0,0.02
6/14/2019 11:52,24.25,24.55555556,881,34.05,0.67,0.29,0.04,0.09
6/14/2019 11:52,26.69,24.55555556,881,38.35,0.05,0.95,0,0.03
6/14/2019 11:52,26.595,25.05555556,913.25,39.05,0.14,0.86,0,0.02
6/14/2019 11:52,23.87,24.55555556,881,36.05,0.03,0.97,0,0
6/14/2019 11:52,23.87,24.55555556,881,34.25,0.01,0.92,0.02,0.05
6/14/2019 11:52,24.94,24.55555556,881,37.15,0.91,0.09,0,0.13
6/14/2019 11:52,24.81,24.55555556,881,41.45,0,1,0,0.06
6/14/2019 11:52,25.94,24.55555556,881,38.75,0.23,0.77,0,0.04
6/14/2019 11:53,25.5,24.58333333,882.5,36.05,0.79,0.11,0.09,0.04
6/14/2019 11:53,25.25,24.58333333,882.5,36.75,0.6,0.4,0,0.08
6/14/2019 11:53,24.54,24.99074074,899.6666667,37.95,1,0,0,0.03
6/14/2019 11:53,23.89666667,24.40740741,876.6666667,38.15,0.46,0.51,0,0.08
6/14/2019 11:53,24.648,24.72222222,888.5,40.25,0.37,0.56,0.07,0.07
6/14/2019 11:53,24.31,24.58333333,882.5,32.15,0.83,0.12,0,0
6/14/2019 11:53,25.06,24.58333333,882.5,35.45,0.48,0.52,0,0.07
6/14/2019 11:53,24.95135135,24.58108108,887.1756757,43.65,0.37,0.63,0,0.03
6/14/2019 11:53,25.12,24.58333333,882.5,43.95,0,1,0,0.03
6/14/2019 11:53,25.886,24.96666667,904.8,44.45,0.14,0.86,0,0.01
6/14/2019 11:53,25,24.58333333,882.5,44.35,0,1,0,0.01
6/14/2019 11:53,23.935,24.51388889,878.75,41.75,0.02,0.96,0.02,0.09
6/14/2019 11:53,24.46583333,24.58333333,882.5,36.85,0.22,0.77,0,0
6/14/2019 11:53,25.25,24.58333333,882.5,41.55,0.03,0.97,0,0.01
6/14/2019 11:53,26.75,24.58333333,882.5,39.15,0.28,0.72,0,0.06
6/14/2019 11:54,25.62,24.61111111,884,36.35,0.79,0.2,0,0.06
6/14/2019 11:54,26.31,24.61111111,884,36.75,0.5,0.49,0,0.02
6/14/2019 11:54,25.12,24.61111111,884,32.95,0.16,0.84,0,0.02
6/14/2019 11:54,24.095,24.51388889,882,34.95,0.95,0.05,0,0.19
6/14/2019 11:54,24,24.40740741,875.5,33.75,0.92,0.03,0,0.11
6/14/2019 11:54,29.8125,24.70138889,894.375,38.35,0.56,0.44,0,0.01
6/14/2019 11:54,24.25,24.61111111,884,35.35,0.72,0.21,0.04,0.13
6/14/2019 11:54,34.19,24.61111111,884,37.35,0.28,0.72,0,0
6/14/2019 11:54,24.31,24.94444444,893,34.55,1,0,0,0.2
6/14/2019 11:54,23.874,24.37777778,874.3,36.95,0.92,0.08,0,0.1
6/14/2019 11:54,28.66555556,24.56481482,886.6111111,36.25,0.9,0.08,0,0.06
6/14/2019 11:54,24.75,24.61111111,884,37.05,0.22,0.78,0,0.05
6/14/2019 11:54,24.24,24.72685185,888,36.25,0.87,0.11,0.02,0.09
6/14/2019 11:54,24.2778125,24.75694444,891.09375,37.55,0.88,0.12,0,0.15
6/14/2019 11:54,24.12333333,24.68518518,893.8333333,34.55,1,0,0,0.1
6/14/2019 11:54,30.33,24.70138889,894.375,37.85,0.35,0.65,0,0
6/14/2019 11:54,24.1,24.74074074,879,34.95,0.28,0.72,0,0.18
6/14/2019 11:54,25.04,24.61111111,884.4,36.15,0.44,0.56,0,0.04
6/14/2019 11:54,29.82857143,24.71031746,895.3571429,37.15,0.3,0.68,0,0.01
6/14/2019 11:54,26.44,24.61111111,884,35.15,0.01,0.99,0,0.02
6/14/2019 11:54,28.12,24.61111111,884,35.45,0.51,0.49,0,0.02
6/14/2019 11:54,25.745,24.61111111,884,42.85,0.03,0.97,0,0.03
6/14/2019 11:54,28.25387097,24.90770609,899.1290323,39.55,0.39,0.61,0,0.1
6/14/2019 11:54,27.85333333,24.91666667,889.3333333,39.25,0.55,0.45,0,0.13
6/14/2019 11:54,24.81,24.61111111,884,37.95,0.33,0.67,0,0.03
6/14/2019 11:54,25.5,24.61111111,884,41.35,0,0.73,0,0.02
6/14/2019 11:54,27.8275,24.84027778,888,39.45,0.88,0.11,0,0.14
6/14/2019 11:54,25.31,24.61111111,884,40.75,0.06,0.94,0,0.01
6/14/2019 11:54,24.825,24.61111111,884,39.55,0,1,0,0.01
6/14/2019 11:54,24.78,24.72222222,894,37.65,0.98,0.02,0,0.21
6/14/2019 11:54,25.56166667,24.76080247,896.25,41.05,0.66,0.34,0,0.02
6/14/2019 11:54,25.19,24.61111111,884,38.85,0.48,0.46,0,0.13
6/14/2019 11:54,26.37,24.61111111,884,40.75,0.26,0.69,0,0.04
6/14/2019 11:54,26.75,24.61111111,884,34.65,0.11,0.88,0,0.02
6/14/2019 11:54,27.87,24.61111111,884,32.65,0.74,0.26,0,0.01
6/14/2019 11:55,26.94,24.61111111,885,37.35,0.53,0.47,0,0.13
6/14/2019 11:55,26.06,24.61111111,885,38.25,0.44,0.55,0.01,0.12
6/14/2019 11:55,27.12,24.61111111,885,35.55,0.63,0.37,0,0.05
6/14/2019 11:55,25.25,24.61111111,885,37.85,0.48,0.48,0.04,0.04
6/14/2019 11:55,26.89142857,24.74206349,898.7857143,36.45,0.17,0.83,0,0
6/14/2019 11:55,26.14333333,24.95370371,898.5,40.55,0.43,0.56,0.01,0.13
6/14/2019 11:55,24.50625,25.03472222,891.8125,34.85,0.87,0.1,0,0.13
6/14/2019 11:55,25.815,24.61111111,889.25,39.65,0.14,0.8,0,0.16
6/14/2019 11:55,25.45363636,24.89141414,896.8181818,38.65,0.34,0.66,0,0.09
6/14/2019 11:55,24.12285714,24.52380952,884.7142857,34.75,0.72,0.26,0,0.15
6/14/2019 11:55,26.2025,24.67129629,896.9583333,40.15,0.06,0.93,0,0.02
6/14/2019 11:55,28.14,25.44444444,916.5333333,40.55,0.15,0.82,0,0.03
6/14/2019 11:55,25.75,24.61111111,885,36.85,0.94,0.06,0,0.06
6/14/2019 11:55,26.06,24.61111111,885,37.65,0.92,0.08,0,0.06
6/14/2019 11:55,25.69,24.61111111,885,36.15,0.97,0.03,0,0.04
6/14/2019 11:55,26.06,24.61111111,885,34.45,0.36,0.64,0,0.1
6/14/2019 11:55,25.81,24.61111111,885,37.55,0.26,0.7,0,0.06
6/14/2019 11:55,25.25,24.61111111,885,41.45,0,1,0,0.01
6/14/2019 11:55,24.32555556,24.91049383,899.5555556,35.55,0.21,0.79,0,0.11
6/14/2019 11:55,24.5,24.61111111,885,36.05,0.01,0.94,0.05,0.04
6/14/2019 11:55,24.62,24.61111111,885,32.85,0.48,0.51,0.01,0.02
6/14/2019 11:55,25,24.61111111,885,39.75,0.66,0.31,0.03,0.12
6/14/2019 11:55,25.5,24.61111111,885,39.45,0.21,0.77,0.02,0.06
6/14/2019 11:55,26.5,24.61111111,885,31.65,0.62,0.14,0.24,0.03
6/14/2019 11:55,25.44,24.61111111,885,37.55,0.78,0.22,0,0.05
6/14/2019 11:56,26.69,24.61111111,886,34.55,0.57,0.29,0.07,0.13
6/14/2019 11:56,26.5,24.61111111,886,35.15,0.46,0.52,0.02,0.01
6/14/2019 11:56,26.81,24.61111111,886,34.15,0.88,0.06,0.06,0.14
6/14/2019 11:56,25.5,24.61111111,886,41.55,0.32,0.68,0,0.02
6/14/2019 11:56,26.655,24.33333333,877,36.65,0.24,0.66,0,0.03
6/14/2019 11:56,25.72,24.80555556,903.5,38.95,0.29,0.44,0,0.02
6/14/2019 11:56,28.045,24.88888889,902,39.75,0.33,0.67,0,0
6/14/2019 11:56,25.95666667,24.62037037,892.6666667,38.05,0.74,0.26,0,0.01
6/14/2019 11:56,25.8875,24.72222222,896,39.15,0.3,0.68,0,0.01
6/14/2019 11:56,24.61956522,24.62077294,887.7826087,35.15,0.77,0.2,0.03,0.2
6/14/2019 11:56,25.37,24.61111111,886,40.75,0,0.11,0,0.15
6/14/2019 11:56,24.87,24.61111111,886,34.55,0.93,0.07,0,0.2
6/14/2019 11:56,25.8125,24.97916667,908.25,36.45,0.08,0.92,0,0.08
6/14/2019 11:56,25.53,24.33333333,877,42.15,0.1,0.9,0,0.04
6/14/2019 11:56,25.56,24.95370371,904.5,34.05,0.56,0.44,0,0.13
6/14/2019 11:56,25.835,24.95370371,906.1666667,34.45,0.08,0.92,0,0.08
6/14/2019 11:56,24.995,24.80555556,903.5,35.35,0.22,0.78,0,0
6/14/2019 11:56,25.405,24.75,896.5,42.15,0.33,0.65,0,0.02
6/14/2019 11:56,26.52,24.75,901,39.25,0.32,0.68,0,0.01
6/14/2019 11:56,25.25,24.61111111,886,40.15,0.43,0.57,0,0.08
6/14/2019 11:56,25.20428571,24.65873016,889.0714286,39.85,0.04,0.96,0,0.03
6/14/2019 11:56,25.515,24.75,896.25,42.25,0.21,0.75,0.04,0.05
6/14/2019 11:56,26.46833333,24.74537037,899.6666667,38.05,0.15,0.84,0,0.07
6/14/2019 11:56,25.75,24.61111111,886,34.85,0.98,0.02,0,0.15
6/14/2019 11:56,24.44,24.61111111,886,38.95,0,1,0,0.1
6/14/2019 11:56,25.43333333,24.74074074,897.6666667,41.15,0,0.99,0,0.02
6/14/2019 11:56,24.56,24.61111111,886,36.95,0.72,0.24,0.03,0.05
6/14/2019 11:56,24.81,24.61111111,886,33.95,0.61,0.39,0,0.07
6/14/2019 11:56,24.5,24.61111111,886,36.35,0.05,0.95,0,0.01
6/14/2019 11:56,26.81,24.61111111,886,39.05,0.02,0.77,0,0
6/14/2019 11:56,27.56,24.61111111,886,40.65,0.06,0.94,0,0.05
6/14/2019 11:57,25.25,24.61111111,889.5,32.95,0.94,0.06,0,0.05
6/14/2019 11:57,25.37,24.61111111,889.5,35.95,0.64,0.29,0.07,0.02
6/14/2019 11:57,25.10333333,24.89814815,902.9166667,39.75,0.11,0.86,0,0
6/14/2019 11:57,25.94,24.61111111,889.5,39.25,0.65,0.35,0,0.01
6/14/2019 11:57,26.31,24.61111111,889.5,40.75,0.44,0.56,0,0.06
6/14/2019 11:57,25.87,24.61111111,889.5,42.05,0.91,0.01,0,0
6/14/2019 11:57,26.25,24.61111111,889.5,40.65,0.46,0.5,0,0.03
6/14/2019 11:57,24.5,24.61111111,889.5,38.25,0.09,0.88,0.03,0.02
6/14/2019 11:57,24.31,24.61111111,889.5,37.45,0.19,0.81,0,0.13
6/14/2019 11:57,24.44,24.61111111,889.5,33.95,0.37,0.63,0,0.01
6/14/2019 11:57,29.94,24.61111111,889.5,37.25,0.4,0.6,0,0.12
6/14/2019 11:57,29.595,24.61111111,889.5,38.95,0,1,0,0.02
6/14/2019 11:57,24.56,24.61111111,889.5,38.25,0,1,0,0.07
6/14/2019 11:57,24.18333333,24.20370371,870.5,39.35,0.51,0.49,0,0.12
6/14/2019 11:57,24.81,24.61111111,889.5,43.35,0.19,0.81,0,0.05
6/14/2019 11:57,26.25,24.61111111,889.5,39.75,0.41,0.59,0,0.04
6/14/2019 11:57,26.12,24.61111111,889.5,35.95,0.63,0.03,0.33,0.11
6/14/2019 11:57,24.81,24.61111111,889.5,34.35,0.92,0.06,0.02,0.11
6/14/2019 11:58,24.87,24.61111111,893,34.45,0.5,0.42,0.08,0.07
6/14/2019 11:58,25.06,24.61111111,893,33.05,1,0,0,0.02
6/14/2019 11:58,24.81,24.61111111,893,35.05,1,0,0,0.09
6/14/2019 11:58,25.56,24.61111111,893,31.65,0.42,0.57,0,0.06
6/14/2019 11:58,25.62,24.61111111,893,32.35,0.56,0.44,0,0.2
6/14/2019 11:58,25.62,24.61111111,893,33.75,0.56,0.44,0,0.04
6/14/2019 11:58,26.94,24.61111111,893,39.25,0,1,0,0.03
6/14/2019 11:58,24.37,24.61111111,893,35.45,0.2,0.18,0,0.07
6/14/2019 11:58,28.25,24.61111111,893,38.55,0.13,0.84,0.03,0.04
6/14/2019 11:58,24.44,24.61111111,893,41.35,0,1,0,0.03
6/14/2019 11:58,26.31,24.61111111,893,38.65,0.51,0.43,0,0.04
6/14/2019 11:58,25.5,24.61111111,893,32.75,1,0,0,0.07
6/14/2019 11:58,25.086,24.98333333,898.2,38.65,0.9,0.09,0,0.11
6/14/2019 11:59,25.37,24.61111111,892,30.35,0.97,0.03,0,0.16
6/14/2019 11:59,25.56,24.61111111,892,33.45,0.36,0.64,0,0
6/14/2019 11:59,25.19,24.61111111,892,33.15,0.78,0.22,0,0.12
6/14/2019 11:59,24.69,24.61111111,892,36.65,0.27,0.71,0.02,0.05
6/14/2019 11:59,24.62,24.61111111,892,35.75,0.94,0.03,0.03,0.02
6/14/2019 11:59,25.31,24.61111111,892,33.15,0.66,0.31,0.03,0.06
6/14/2019 11:59,25.905,24.36111111,875,38.75,0.32,0.57,0,0.18
6/14/2019 11:59,27.69,24.61111111,892,38.05,0.12,0.82,0.01,0.08
6/14/2019 11:59,28.56,24.61111111,892,38.15,0.02,0.98,0,0.03
6/14/2019 11:59,27.69,24.61111111,892,37.55,0.01,0.99,0,0.04
6/14/2019 11:59,25.37,24.61111111,892,39.45,0.65,0.35,0,0.08
6/14/2019 11:59,24.72,24.61111111,890.75,38.35,0.24,0.72,0,0
6/14/2019 11:59,24.62,24.61111111,892,41.55,0.54,0.46,0,0.02
6/14/2019 11:59,24.25,24.61111111,892,41.25,0.05,0.95,0,0.08
6/14/2019 11:59,26.06,24.91666667,908,43.15,0.66,0.34,0,0.11
6/14/2019 11:59,26.215,24.91666667,908,43.15,0.35,0.65,0,0.01
6/14/2019 11:59,25.24666667,25.03703704,905.6666667,39.55,0.49,0.51,0,0.11
6/14/2019 11:59,26.03,24.94444444,908.5,42.95,0.41,0.57,0.02,0.01
6/14/2019 11:59,26.03,24.91666667,908,43.15,0.11,0.89,0,0.02
6/14/2019 11:59,24.44,24.61111111,892,37.05,0.21,0.79,0,0.18
